Débit	PM	CO	CH4	
-0,44	0,014	-0,0027	-0,0027	
-0,46	0,016	-0,0027	-0,0027	
-0,48	0,018	-0,0027	-0,0027	
-0,51	0,014	-0,0027	-0,0027	
-0,54	0,016	-0,0027	-0,0027	
-0,57	0,020	-0,0027	-0,0027	
-0,60	0,013	-0,0027	-0,0027	
-0,64	0,016	-0,0027	-0,0027	
-0,67	0,018	-0,0027	-0,0027	
-0,70	0,022	-0,0027	-0,0027	
-0,72	0,016	-0,0027	-0,0027	
-0,74	0,013	-0,0027	-0,0027	
-0,76	0,016	-0,0027	-0,0027	
-0,80	0,020	-0,0027	-0,0027	
-0,86	0,022	-0,0027	-0,0027	
-0,91	0,014	-0,0027	-0,0027	
-0,94	0,020	-0,0027	-0,0027	
-0,91	0,018	-0,0027	-0,0027	
-0,81	0,026	-0,0027	-0,0027	
-0,64	0,020	-0,0027	-0,0027	
-0,43	0,016	-0,0028	-0,0027	
-0,23	0,018	-0,0028	-0,0027	
-0,07	0,014	-0,0028	-0,0027	
0,03	0,016	-0,0028	-0,0027	
0,06	0,016	-0,0028	-0,0027	
0,05	0,014	-0,0028	-0,0027	
0,02	0,022	-0,0028	-0,0027	
-0,01	0,018	-0,0028	-0,0027	
-0,02	0,018	-0,0028	-0,0027	
-0,02	0,020	-0,0028	-0,0027	
-0,01	0,018	-0,0028	-0,0027	
0,00	0,014	-0,0028	-0,0027	
0,01	0,020	-0,0028	-0,0027	
0,01	0,022	-0,0028	-0,0027	
0,00	0,020	-0,0028	-0,0027	
0,00	0,022	-0,0028	-0,0027	
0,00	0,022	-0,0028	-0,0027	
0,00	0,020	-0,0028	-0,0027	
0,00	0,016	-0,0028	-0,0027	
0,00	0,016	-0,0028	-0,0027	
0,00	0,011	-0,0028	-0,0027	
0,00	0,022	-0,0028	-0,0027	
0,00	0,013	-0,0028	-0,0027	
0,00	0,016	-0,0028	-0,0027	
0,00	0,022	-0,0028	-0,0027	
0,00	0,020	-0,0028	-0,0027	
0,00	0,020	-0,0028	-0,0027	
0,00	0,016	-0,0028	-0,0027	
0,00	0,018	-0,0028	-0,0027	
0,00	0,022	-0,0028	-0,0027	
0,00	0,026	-0,0028	-0,0027	
0,00	0,028	-0,0028	-0,0027	
0,00	0,018	-0,0028	-0,0027	
0,00	0,020	-0,0028	-0,0027	
0,00	0,018	-0,0028	-0,0027	
0,00	0,016	-0,0028	-0,0027	
0,01	0,018	-0,0028	-0,0027	
0,01	0,022	-0,0028	-0,0027	
0,01	0,020	-0,0028	-0,0027	
0,01	0,014	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,013	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,013	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,022	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,022	-0,0028	-0,0028	
0,00	0,011	-0,0028	-0,0028	
0,00	0,014	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0029	
0,00	0,016	-0,0028	-0,0029	
0,00	0,014	-0,0028	-0,0029	
0,00	0,020	-0,0028	-0,0029	
0,00	0,016	-0,0028	-0,0029	
0,00	0,022	-0,0028	-0,0029	
0,00	0,018	-0,0028	-0,0029	
0,00	0,028	-0,0028	-0,0029	
0,00	0,018	-0,0028	-0,0029	
0,00	0,016	-0,0028	-0,0029	
0,00	0,013	-0,0028	-0,0029	
0,00	0,014	-0,0028	-0,0029	
0,00	0,018	-0,0028	-0,0029	
0,00	0,018	-0,0028	-0,0029	
0,00	0,014	-0,0028	-0,0029	
0,00	0,016	-0,0028	-0,0029	
0,00	0,020	-0,0028	-0,0029	
0,00	0,014	-0,0028	-0,0029	
0,00	0,016	-0,0028	-0,0029	
0,00	0,018	-0,0028	-0,0029	
0,00	0,022	-0,0028	-0,0029	
0,00	0,013	-0,0028	-0,0029	
0,00	0,020	-0,0028	-0,0029	
0,00	0,016	-0,0028	-0,0029	
-0,01	0,014	-0,0028	-0,0029	
-0,01	0,016	-0,0028	-0,0029	
-0,01	0,022	-0,0028	-0,0029	
-0,01	0,018	-0,0028	-0,0029	
-0,01	0,018	-0,0028	-0,0029	
0,00	0,020	-0,0028	-0,0029	
0,00	0,020	-0,0028	-0,0029	
0,00	0,018	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,013	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,003	-0,0028	-0,0028	
0,00	0,003	-0,0028	-0,0028	
0,00	-0,014	-0,0028	-0,0028	
0,00	-0,031	-0,0028	-0,0028	
0,00	-0,041	-0,0028	-0,0028	
0,00	-0,054	-0,0028	-0,0028	
0,00	-0,064	-0,0028	-0,0028	
0,00	-0,079	-0,0028	-0,0028	
0,00	-0,081	-0,0028	-0,0028	
0,00	-0,085	-0,0028	-0,0028	
0,00	-0,096	-0,0028	-0,0028	
0,00	-0,108	-0,0028	-0,0028	
0,00	-0,111	-0,0028	-0,0028	
0,00	-0,136	-0,0028	-0,0028	
0,00	-0,150	-0,0028	-0,0028	
0,01	-0,171	-0,0028	-0,0028	
0,01	-0,192	-0,0028	-0,0028	
0,01	-0,207	-0,0028	-0,0028	
0,01	-0,218	-0,0028	-0,0028	
0,01	-0,249	-0,0028	-0,0028	
0,01	-0,270	-0,0028	-0,0028	
0,00	-0,277	-0,0028	-0,0028	
-0,01	-0,304	-0,0028	-0,0029	
0,00	-0,321	-0,0028	-0,0029	
0,03	-0,336	-0,0028	-0,0028	
0,09	-0,346	-0,0028	-0,0029	
0,20	-0,356	-0,0028	-0,0029	
0,34	-0,369	-0,0028	-0,0029	
0,51	-0,396	-0,0028	-0,0029	
0,68	-0,401	-0,0028	-0,0029	
0,84	-0,407	-0,0028	-0,0029	
0,98	-0,422	-0,0028	-0,0029	
1,10	-0,432	-0,0028	-0,0029	
1,19	-0,436	-0,0028	-0,0030	
1,27	-0,455	-0,0028	-0,0030	
1,34	-0,466	-0,0028	-0,0030	
1,42	-0,489	-0,0028	-0,0030	
1,50	-0,506	-0,0028	-0,0030	
1,59	-0,525	-0,0028	-0,0030	
1,69	-0,535	-0,0028	-0,0030	
1,80	-0,567	-0,0028	-0,0030	
1,93	-0,569	-0,0028	-0,0030	
2,06	-0,586	-0,0028	-0,0030	
2,21	-0,602	-0,0028	-0,0030	
2,35	-0,619	-0,0028	-0,0030	
2,49	-0,632	-0,0028	-0,0030	
2,61	-0,638	-0,0028	-0,0030	
2,72	-0,642	-0,0028	-0,0030	
2,81	-0,653	-0,0028	-0,0030	
2,89	-0,659	-0,0028	-0,0030	
2,96	-0,670	-0,0028	-0,0030	
3,04	-0,674	-0,0028	-0,0030	
3,12	-0,668	-0,0028	-0,0030	
3,19	-0,680	-0,0028	-0,0030	
3,26	-0,670	-0,0028	-0,0030	
3,31	-0,663	-0,0028	-0,0030	
3,36	-0,657	-0,0028	-0,0030	
3,39	-0,659	-0,0028	-0,0030	
3,42	-0,647	-0,0028	-0,0030	
3,46	-0,647	-0,0028	-0,0030	
3,51	-0,663	-0,0028	-0,0029	
3,58	-0,661	-0,0028	-0,0029	
3,67	-0,665	-0,0028	-0,0029	
3,78	-0,670	-0,0028	-0,0029	
3,90	-0,665	-0,0028	-0,0029	
4,01	-0,663	-0,0028	-0,0029	
4,10	-0,663	-0,0028	-0,0029	
4,15	-0,665	-0,0028	-0,0029	
4,17	-0,665	-0,0028	-0,0029	
4,17	-0,666	-0,0028	-0,0029	
4,16	-0,665	-0,0028	-0,0029	
4,18	-0,682	-0,0028	-0,0029	
4,22	-0,686	-0,0028	-0,0029	
4,28	-0,670	-0,0028	-0,0029	
4,35	-0,665	-0,0028	-0,0029	
4,42	-0,676	-0,0028	-0,0029	
4,47	-0,674	-0,0028	-0,0029	
4,49	-0,665	-0,0028	-0,0029	
4,50	-0,670	-0,0028	-0,0029	
4,50	-0,670	-0,0028	-0,0028	
4,48	-0,676	-0,0028	-0,0028	
4,46	-0,682	-0,0028	-0,0028	
4,44	-0,689	-0,0028	-0,0028	
4,43	-0,691	-0,0028	-0,0028	
4,42	-0,705	-0,0028	-0,0028	
4,41	-0,710	-0,0028	-0,0028	
4,42	-0,722	-0,0028	-0,0028	
4,44	-0,714	-0,0028	-0,0028	
4,46	-0,731	-0,0028	-0,0028	
4,46	-0,720	-0,0028	-0,0028	
4,45	-0,712	-0,0028	-0,0028	
4,43	-0,705	-0,0028	-0,0028	
4,40	-0,714	-0,0028	-0,0028	
4,39	-0,739	-0,0028	-0,0028	
4,40	-0,729	-0,0028	-0,0028	
4,42	-0,743	-0,0028	-0,0028	
4,46	-0,735	-0,0028	-0,0028	
4,50	-0,737	-0,0028	-0,0028	
4,52	-0,750	-0,0028	-0,0028	
4,53	-0,743	-0,0028	-0,0028	
4,52	-0,743	-0,0028	-0,0028	
4,50	-0,737	-0,0028	-0,0028	
4,48	-0,747	-0,0028	-0,0028	
4,46	-0,752	-0,0028	-0,0028	
4,46	-0,756	-0,0028	-0,0028	
4,48	-0,756	-0,0028	-0,0028	
4,51	-0,754	-0,0028	-0,0028	
4,56	-0,764	-0,0028	-0,0028	
4,61	-0,783	-0,0028	-0,0028	
4,65	-0,701	-0,0028	-0,0028	
4,68	-0,130	-0,0028	-0,0028	
4,70	0,123	-0,0028	-0,0028	
4,69	0,100	-0,0028	-0,0028	
4,68	-0,003	-0,0028	-0,0028	
4,67	-0,033	-0,0028	-0,0028	
4,66	0,003	-0,0028	-0,0028	
4,66	0,039	-0,0028	-0,0028	
4,66	0,035	-0,0028	-0,0028	
4,67	0,016	-0,0028	-0,0028	
4,69	0,009	-0,0028	-0,0028	
4,69	0,013	-0,0028	-0,0028	
4,70	0,020	-0,0028	-0,0028	
4,69	0,028	-0,0028	-0,0028	
4,66	0,028	-0,0028	-0,0028	
4,63	0,020	-0,0028	-0,0028	
4,59	0,020	-0,0028	-0,0028	
4,58	0,032	-0,0028	-0,0029	
4,62	0,037	-0,0028	-0,0029	
4,73	0,022	-0,0028	-0,0029	
4,90	0,020	-0,0028	-0,0029	
5,07	0,020	-0,0028	-0,0029	
5,16	0,030	-0,0028	-0,0029	
5,08	0,060	-0,0028	-0,0029	
4,76	0,085	-0,0028	-0,0029	
4,19	0,104	-0,0028	-0,0029	
3,42	0,125	-0,0028	-0,0029	
2,57	0,150	-0,0028	-0,0029	
1,76	0,177	-0,0028	-0,0029	
1,07	0,194	-0,0028	-0,0029	
0,57	0,226	-0,0028	-0,0029	
0,25	0,243	-0,0028	-0,0029	
0,08	0,266	-0,0028	-0,0029	
0,00	0,285	-0,0028	-0,0029	
-0,03	0,301	-0,0028	-0,0029	
-0,03	0,322	-0,0028	-0,0029	
-0,03	0,343	-0,0028	-0,0029	
-0,03	0,364	-0,0028	-0,0029	
-0,04	0,388	-0,0028	-0,0029	
-0,06	0,394	-0,0028	-0,0029	
-0,09	0,409	-0,0028	-0,0029	
-0,11	0,409	-0,0028	-0,0029	
-0,12	0,421	-0,0028	-0,0029	
-0,10	0,444	-0,0028	-0,0029	
-0,08	0,455	-0,0028	-0,0029	
-0,08	0,482	-0,0028	-0,0029	
-0,11	0,488	-0,0028	-0,0029	
-0,20	0,501	-0,0028	-0,0029	
-0,34	0,514	-0,0028	-0,0029	
-0,54	0,533	-0,0028	-0,0029	
-0,79	0,547	-0,0028	-0,0029	
-1,05	0,558	-0,0028	-0,0029	
-1,31	0,577	-0,0027	-0,0029	
-1,57	0,581	-0,0027	-0,0029	
-1,81	0,581	-0,0027	-0,0029	
-2,02	0,592	-0,0027	-0,0029	
-2,21	0,602	-0,0027	-0,0029	
-2,38	0,611	-0,0027	-0,0029	
-2,53	0,623	-0,0027	-0,0029	
-2,68	0,631	-0,0027	-0,0029	
-2,82	0,644	-0,0027	-0,0029	
-2,96	0,646	-0,0027	-0,0029	
-3,10	0,652	-0,0027	-0,0029	
-3,23	0,661	-0,0027	-0,0029	
-3,35	0,655	-0,0027	-0,0029	
-3,44	0,665	-0,0027	-0,0029	
-3,52	0,676	-0,0027	-0,0029	
-3,60	0,682	-0,0027	-0,0029	
-3,68	0,676	-0,0027	-0,0029	
-3,76	0,682	-0,0027	-0,0029	
-3,84	0,703	-0,0027	-0,0029	
-3,93	0,697	-0,0027	-0,0029	
-4,00	0,711	-0,0027	-0,0029	
-4,07	0,714	-0,0027	-0,0028	
-4,12	0,716	-0,0027	-0,0028	
-4,17	0,726	-0,0027	-0,0028	
-4,22	0,734	-0,0027	-0,0028	
-4,27	0,747	-0,0027	-0,0028	
-4,31	0,739	-0,0027	-0,0028	
-4,35	0,739	-0,0027	-0,0028	
-4,38	0,747	-0,0027	-0,0028	
-4,40	0,743	-0,0027	-0,0028	
-4,43	0,751	-0,0027	-0,0028	
-4,46	0,753	-0,0027	-0,0028	
-4,51	0,749	-0,0027	-0,0028	
-4,56	0,743	-0,0027	-0,0028	
-4,62	0,747	-0,0027	-0,0028	
-4,67	0,753	-0,0027	-0,0028	
-4,70	0,756	-0,0027	-0,0028	
-4,71	0,739	-0,0027	-0,0028	
-4,71	0,737	-0,0027	-0,0028	
-4,70	0,745	-0,0027	-0,0028	
-4,70	0,755	-0,0027	-0,0028	
-4,70	0,758	-0,0027	-0,0028	
-4,72	0,774	-0,0027	-0,0028	
-4,74	0,768	-0,0027	-0,0028	
-4,78	0,777	-0,0027	-0,0028	
-4,82	0,779	-0,0027	-0,0028	
-4,86	0,785	-0,0027	-0,0028	
-4,89	0,783	-0,0027	-0,0028	
-4,93	0,791	-0,0027	-0,0028	
-4,97	0,785	-0,0027	-0,0028	
-5,00	0,791	-0,0027	-0,0028	
-5,02	0,772	-0,0027	-0,0028	
-5,04	0,776	-0,0027	-0,0028	
-5,05	0,770	-0,0027	-0,0028	
-5,05	0,770	-0,0027	-0,0028	
-5,05	0,766	-0,0027	-0,0028	
-5,04	0,753	-0,0027	-0,0028	
-5,03	0,745	-0,0027	-0,0028	
-5,02	0,726	-0,0027	-0,0028	
-5,01	0,713	-0,0027	-0,0028	
-5,00	0,692	-0,0027	-0,0028	
-5,00	0,676	-0,0027	-0,0028	
-5,00	0,665	-0,0027	-0,0028	
-5,01	0,655	-0,0027	-0,0028	
-5,02	0,026	-0,0027	-0,0028	
-5,04	0,097	-0,0027	-0,0028	
-5,07	-0,035	-0,0027	-0,0028	
-5,10	0,064	-0,0027	-0,0028	
-5,13	-0,003	-0,0027	-0,0028	
-5,16	0,028	-0,0027	-0,0028	
-5,19	0,009	-0,0027	-0,0028	
-5,20	0,020	-0,0027	-0,0028	
-5,21	0,016	-0,0027	-0,0028	
-5,21	0,018	-0,0027	-0,0028	
-5,20	0,018	-0,0027	-0,0028	
-5,19	0,014	-0,0027	-0,0028	
-5,17	0,020	-0,0027	-0,0028	
-5,15	0,013	-0,0027	-0,0028	
-5,13	0,018	-0,0027	-0,0028	
-5,09	0,016	-0,0027	-0,0028	
-5,05	0,018	-0,0027	-0,0028	
-5,00	0,020	-0,0027	-0,0028	
-4,98	0,014	-0,0027	-0,0028	
-4,99	0,018	-0,0027	-0,0028	
-5,03	0,020	-0,0027	-0,0028	
-5,06	0,018	-0,0027	-0,0028	
-5,01	0,018	-0,0027	-0,0028	
-4,77	0,014	-0,0027	-0,0028	
-4,29	0,007	-0,0027	-0,0028	
-3,56	-0,037	-0,0027	-0,0028	
-2,65	-0,045	-0,0027	-0,0028	
-1,69	-0,090	-0,0027	-0,0028	
-0,85	-0,115	-0,0027	-0,0028	
-0,24	-0,150	-0,0027	-0,0028	
0,10	-0,176	-0,0027	-0,0028	
0,20	-0,207	-0,0027	-0,0028	
0,15	-0,241	-0,0027	-0,0028	
0,04	-0,270	-0,0027	-0,0028	
-0,04	-0,315	-0,0027	-0,0028	
-0,08	-0,342	-0,0027	-0,0028	
-0,07	-0,371	-0,0027	-0,0028	
-0,03	-0,392	-0,0027	-0,0028	
0,00	-0,415	-0,0027	-0,0028	
0,01	-0,420	-0,0027	-0,0028	
0,02	-0,451	-0,0027	-0,0028	
0,02	-0,468	-0,0027	-0,0028	
0,02	-0,504	-0,0027	-0,0028	
0,02	-0,520	-0,0027	-0,0028	
0,00	-0,541	-0,0027	-0,0028	
-0,02	-0,562	-0,0027	-0,0028	
-0,03	-0,588	-0,0027	-0,0028	
-0,02	-0,590	-0,0027	-0,0028	
0,04	-0,607	-0,0027	-0,0028	
0,16	-0,634	-0,0027	-0,0028	
0,36	-0,645	-0,0027	-0,0028	
0,62	-0,659	-0,0027	-0,0028	
0,91	-0,684	-0,0027	-0,0028	
1,22	-0,703	-0,0027	-0,0028	
1,51	-0,743	-0,0027	-0,0028	
1,79	-0,758	-0,0027	-0,0028	
2,04	-0,764	-0,0027	-0,0028	
2,27	-0,773	-0,0027	-0,0028	
2,49	-0,762	-0,0027	-0,0028	
2,70	-0,785	-0,0027	-0,0028	
2,88	-0,785	-0,0027	-0,0028	
3,05	-0,785	-0,0027	-0,0028	
3,18	-0,792	-0,0027	-0,0028	
3,30	-0,806	-0,0027	-0,0028	
3,40	-0,798	-0,0027	-0,0028	
3,50	-0,785	-0,0027	-0,0028	
3,59	-0,785	-0,0027	-0,0028	
3,67	-0,790	-0,0027	-0,0028	
3,75	-0,785	-0,0027	-0,0028	
3,83	-0,779	-0,0027	-0,0028	
3,92	-0,790	-0,0027	-0,0028	
4,01	-0,790	-0,0027	-0,0028	
4,12	-0,789	-0,0027	-0,0028	
4,23	-0,785	-0,0027	-0,0028	
4,35	-0,781	-0,0027	-0,0028	
4,47	-0,779	-0,0027	-0,0028	
4,58	-0,783	-0,0027	-0,0028	
4,68	-0,775	-0,0027	-0,0028	
4,78	-0,783	-0,0027	-0,0028	
4,88	-0,794	-0,0027	-0,0028	
4,97	-0,790	-0,0027	-0,0028	
5,05	-0,777	-0,0027	-0,0028	
5,09	-0,790	-0,0027	-0,0028	
5,10	-0,792	-0,0027	-0,0028	
5,07	-0,796	-0,0027	-0,0028	
5,00	-0,809	-0,0027	-0,0028	
4,91	-0,802	-0,0027	-0,0028	
4,84	-0,804	-0,0027	-0,0028	
4,79	-0,802	-0,0027	-0,0028	
4,79	-0,806	-0,0027	-0,0028	
4,84	-0,792	-0,0027	-0,0028	
4,91	-0,794	-0,0027	-0,0028	
4,99	-0,789	-0,0027	-0,0028	
5,05	-0,777	-0,0027	-0,0028	
5,09	-0,764	-0,0027	-0,0028	
5,11	-0,777	-0,0027	-0,0028	
5,11	-0,769	-0,0027	-0,0028	
5,10	-0,769	-0,0027	-0,0028	
5,09	-0,773	-0,0027	-0,0028	
5,08	-0,769	-0,0027	-0,0028	
5,06	-0,758	-0,0027	-0,0028	
5,04	-0,768	-0,0027	-0,0028	
5,02	-0,739	-0,0027	-0,0028	
4,99	-0,733	-0,0027	-0,0028	
4,97	-0,716	-0,0027	-0,0028	
4,96	-0,710	-0,0027	-0,0028	
4,96	-0,705	-0,0027	-0,0028	
4,98	-0,703	-0,0027	-0,0028	
5,01	-0,686	-0,0027	-0,0028	
5,06	-0,695	-0,0027	-0,0028	
5,10	-0,686	-0,0027	-0,0028	
5,13	-0,691	-0,0027	-0,0028	
5,15	-0,663	-0,0027	-0,0028	
5,14	-0,670	-0,0027	-0,0028	
5,12	-0,653	-0,0027	-0,0028	
5,09	-0,638	-0,0027	-0,0028	
5,06	-0,644	-0,0027	-0,0028	
5,04	-0,665	-0,0027	-0,0028	
5,03	-0,645	-0,0027	-0,0028	
5,02	-0,157	-0,0027	-0,0028	
5,02	0,114	-0,0027	-0,0028	
5,01	0,110	-0,0027	-0,0028	
5,00	-0,005	-0,0027	-0,0028	
5,00	-0,031	-0,0027	-0,0028	
5,00	-0,003	-0,0027	-0,0028	
5,02	0,035	-0,0027	-0,0028	
5,05	0,037	-0,0027	-0,0028	
5,06	0,016	-0,0027	-0,0028	
5,04	0,005	-0,0027	-0,0028	
5,00	0,016	-0,0027	-0,0028	
4,95	0,022	-0,0027	-0,0028	
4,90	0,026	-0,0027	-0,0028	
4,87	0,022	-0,0027	-0,0028	
4,84	0,026	-0,0027	-0,0028	
4,82	0,016	-0,0027	-0,0028	
4,79	0,026	-0,0027	-0,0028	
4,73	0,030	-0,0027	-0,0028	
4,69	0,032	-0,0027	-0,0028	
4,66	0,026	-0,0027	-0,0028	
4,65	0,039	-0,0027	-0,0028	
4,64	0,037	-0,0027	-0,0028	
4,54	0,047	-0,0027	-0,0028	
4,29	0,083	-0,0027	-0,0028	
3,85	0,116	-0,0027	-0,0028	
3,23	0,154	-0,0027	-0,0028	
2,50	0,182	-0,0027	-0,0028	
1,76	0,215	-0,0027	-0,0028	
1,11	0,230	-0,0027	-0,0028	
0,60	0,247	-0,0027	-0,0028	
0,27	0,255	-0,0027	-0,0028	
0,08	0,272	-0,0027	-0,0028	
-0,01	0,280	-0,0027	-0,0028	
-0,03	0,283	-0,0027	-0,0028	
-0,02	0,295	-0,0027	-0,0028	
0,01	0,304	-0,0027	-0,0028	
0,02	0,312	-0,0027	-0,0028	
0,02	0,329	-0,0027	-0,0029	
-0,01	0,346	-0,0027	-0,0029	
-0,06	0,373	-0,0027	-0,0029	
-0,11	0,407	-0,0027	-0,0029	
-0,14	0,417	-0,0027	-0,0029	
-0,15	0,451	-0,0027	-0,0029	
-0,13	0,482	-0,0027	-0,0029	
-0,11	0,507	-0,0027	-0,0029	
-0,11	0,522	-0,0027	-0,0029	
-0,17	0,552	-0,0027	-0,0029	
-0,30	0,558	-0,0027	-0,0029	
-0,53	0,581	-0,0027	-0,0029	
-0,83	0,600	-0,0027	-0,0029	
-1,18	0,615	-0,0027	-0,0029	
-1,53	0,621	-0,0027	-0,0029	
-1,85	0,634	-0,0027	-0,0029	
-2,10	0,638	-0,0027	-0,0029	
-2,29	0,655	-0,0027	-0,0029	
-2,42	0,665	-0,0027	-0,0029	
-2,51	0,684	-0,0027	-0,0029	
-2,57	0,692	-0,0027	-0,0029	
-2,62	0,707	-0,0027	-0,0029	
-2,68	0,713	-0,0027	-0,0029	
-2,73	0,722	-0,0027	-0,0029	
-2,81	0,724	-0,0027	-0,0029	
-2,90	0,734	-0,0027	-0,0029	
-3,01	0,732	-0,0027	-0,0029	
-3,15	0,735	-0,0027	-0,0029	
-3,31	0,737	-0,0027	-0,0029	
-3,49	0,737	-0,0027	-0,0029	
-3,66	0,737	-0,0027	-0,0029	
-3,83	0,747	-0,0027	-0,0029	
-3,97	0,739	-0,0027	-0,0029	
-4,10	0,753	-0,0027	-0,0029	
-4,19	0,753	-0,0027	-0,0029	
-4,27	0,755	-0,0027	-0,0029	
-4,33	0,756	-0,0027	-0,0029	
-4,39	0,747	-0,0027	-0,0029	
-4,44	0,751	-0,0027	-0,0029	
-4,49	0,751	-0,0027	-0,0029	
-4,54	0,755	-0,0027	-0,0029	
-4,59	0,768	-0,0027	-0,0029	
-4,64	0,764	-0,0027	-0,0029	
-4,68	0,774	-0,0027	-0,0029	
-4,72	0,764	-0,0027	-0,0029	
-4,77	0,760	-0,0027	-0,0029	
-4,82	0,772	-0,0027	-0,0029	
-4,86	0,795	-0,0027	-0,0029	
-4,90	0,789	-0,0027	-0,0029	
-4,94	0,797	-0,0027	-0,0029	
-4,96	0,802	-0,0027	-0,0029	
-4,97	0,798	-0,0027	-0,0029	
-4,98	0,806	-0,0027	-0,0029	
-4,99	0,798	-0,0027	-0,0029	
-4,99	0,798	-0,0027	-0,0029	
-5,01	0,783	-0,0027	-0,0029	
-5,02	0,785	-0,0027	-0,0029	
-5,03	0,772	-0,0027	-0,0029	
-5,04	0,776	-0,0027	-0,0029	
-5,05	0,774	-0,0027	-0,0029	
-5,06	0,772	-0,0027	-0,0029	
-5,06	0,779	-0,0027	-0,0029	
-5,07	0,781	-0,0027	-0,0029	
-5,07	0,774	-0,0027	-0,0029	
-5,08	0,766	-0,0027	-0,0029	
-5,08	0,766	-0,0027	-0,0029	
-5,09	0,756	-0,0027	-0,0029	
-5,09	0,745	-0,0027	-0,0029	
-5,09	0,743	-0,0027	-0,0029	
-5,10	0,730	-0,0027	-0,0029	
-5,12	0,730	-0,0027	-0,0029	
-5,14	0,713	-0,0027	-0,0029	
-5,17	0,703	-0,0027	-0,0029	
-5,20	0,694	-0,0027	-0,0029	
-5,23	0,686	-0,0027	-0,0029	
-5,25	0,652	-0,0027	-0,0029	
-5,25	0,283	-0,0027	-0,0029	
-5,24	0,043	-0,0027	-0,0029	
-5,23	-0,029	-0,0027	-0,0029	
-5,21	0,051	-0,0027	-0,0029	
-5,19	-0,010	-0,0027	-0,0029	
-5,17	0,043	-0,0027	-0,0029	
-5,15	0,013	-0,0027	-0,0029	
-5,15	0,035	-0,0027	-0,0029	
-5,15	0,018	-0,0027	-0,0029	
-5,15	0,022	-0,0027	-0,0029	
-5,16	0,022	-0,0027	-0,0029	
-5,16	0,018	-0,0027	-0,0029	
-5,16	0,018	-0,0027	-0,0029	
-5,15	0,013	-0,0027	-0,0029	
-5,12	0,016	-0,0027	-0,0029	
-5,07	0,018	-0,0027	-0,0029	
-5,00	0,022	-0,0027	-0,0029	
-4,93	0,016	-0,0027	-0,0029	
-4,89	0,020	-0,0027	-0,0029	
-4,90	0,018	-0,0027	-0,0029	
-4,98	0,018	-0,0027	-0,0029	
-5,09	0,020	-0,0027	-0,0029	
-5,11	0,013	-0,0027	-0,0029	
-4,94	0,026	-0,0027	-0,0029	
-4,47	-0,003	-0,0027	-0,0029	
-3,69	-0,014	-0,0027	-0,0029	
-2,69	-0,056	-0,0027	-0,0029	
-1,63	-0,085	-0,0027	-0,0029	
-0,70	-0,125	-0,0027	-0,0029	
-0,06	-0,178	-0,0027	-0,0029	
0,24	-0,233	-0,0027	-0,0029	
0,27	-0,285	-0,0027	-0,0029	
0,15	-0,331	-0,0027	-0,0028	
0,00	-0,371	-0,0027	-0,0028	
-0,10	-0,411	-0,0028	-0,0028	
-0,12	-0,460	-0,0028	-0,0028	
-0,08	-0,480	-0,0028	-0,0028	
-0,03	-0,478	-0,0028	-0,0028	
0,01	-0,497	-0,0028	-0,0028	
0,02	-0,516	-0,0028	-0,0028	
0,02	-0,542	-0,0028	-0,0028	
0,02	-0,567	-0,0028	-0,0028	
0,02	-0,602	-0,0028	-0,0028	
0,02	-0,628	-0,0028	-0,0028	
0,01	-0,649	-0,0028	-0,0027	
-0,01	-0,668	-0,0028	-0,0027	
-0,03	-0,699	-0,0028	-0,0027	
-0,03	-0,716	-0,0028	-0,0027	
0,01	-0,743	-0,0029	-0,0027	
0,13	-0,758	-0,0029	-0,0027	
0,32	-0,773	-0,0029	-0,0027	
0,59	-0,800	-0,0029	-0,0027	
0,91	-0,819	-0,0029	-0,0027	
1,28	-0,827	-0,0029	-0,0027	
1,66	-0,844	-0,0029	-0,0027	
2,04	-0,863	-0,0029	-0,0027	
2,40	-0,869	-0,0029	-0,0027	
2,74	-0,872	-0,0029	-0,0027	
3,03	-0,886	-0,0029	-0,0027	
3,28	-0,880	-0,0029	-0,0027	
3,47	-0,871	-0,0029	-0,0027	
3,60	-0,880	-0,0029	-0,0027	
3,69	-0,884	-0,0029	-0,0027	
3,76	-0,895	-0,0029	-0,0027	
3,82	-0,884	-0,0029	-0,0027	
3,91	-0,872	-0,0029	-0,0027	
